Action,Cluster IDs,Reason,Phase
MERGE,"70,4","VLM: Cluster 70 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 4 (correlation 0.944), and the merged ISI violation rate remains low (0.63%). Therefore, merging is appropriate.",Phase2
MERGE,"83,4","VLM: Cluster 83 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is consistent and not excessively noisy. The waveform correlation with Cluster 4 is high (0.737), and the merged ISI violation rate (0.72%) is well below the threshold. Therefore, merging is appropriate.",Phase2
MERGE,"120,2","VLM: Cluster 120 is a valid small cluster with a clean, biphasic neuronal waveform and low ISI violation rate. Its waveform closely matches Cluster 2, and the merged ISI violation rate remains acceptable and nearly unchanged. Therefore, merging is appropriate.",Phase2
MERGE,"88,12","VLM: Cluster 88 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 12 (correlation 0.761), and the merged ISI violation rate (1.78%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"71,7","VLM: Cluster 71 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 7 (correlation 0.767), and the merged ISI violation rate (1.28%) remains within an acceptable range. Therefore, merging is appropriate.",Phase2
MERGE,"142,4","VLM: Cluster 142 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 4 (correlation 0.877), and the merged ISI violation rate (0.81%) is well below the 0.006 threshold. Therefore, merging is appropriate.",Phase2
MERGE,"167,15","VLM: Cluster 167 passes the neuronal shape criteria: the waveforms are biphasic with a sharp negative trough, smooth repolarization, and stable baseline. The waveform variability is moderate but not excessive for a small cluster. The waveform correlation (0.655) indicates reasonable similarity, and the merged ISI violation rate (0.54%) is well below the threshold. Therefore, merging is appropriate.",Phase2
MERGE,"150,12","VLM: Cluster 150 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform shape is highly similar to Cluster 12 (correlation 0.816), and the merged ISI violation rate (2.05%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"98,4","VLM: Cluster 98 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 4 (correlation 0.889), and the merged ISI violation rate (0.96%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"146,4","VLM: Cluster 146 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 4 (correlation 0.862), and the merged ISI violation rate (0.99%) is well below the 0.006 threshold. Therefore, merging is appropriate.",Phase2
DISCARD,128,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
DISCARD,117,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
MERGE,"159,7","VLM: Cluster 159 is a valid neuronal unit: the waveforms are clean, biphasic, and consistent, with low noise and stable baseline. The waveform shape and timing are highly similar to Cluster 7 (correlation 0.764), and the merged ISI violation rate (1.70%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"130,4","VLM: Cluster 130 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 4 (correlation 0.917), and the merged ISI violation rate (1.23%) is acceptable. Therefore, merging is appropriate.",Phase2
DISCARD,143,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
DISCARD,248,"VLM: The small cluster 248 waveforms are highly variable and do not consistently exhibit a clean biphasic or triphasic neuronal shape. Many traces show extra phases, irregularities, and baseline instability, violating neuronal shape criteria. Therefore, the small cluster itself is invalid and should be discarded.",Phase2
MERGE,"152,12","VLM: Cluster 152 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 12 (correlation 0.883), and the merged ISI violation rate (2.24%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"148,4","VLM: Cluster 148 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 4 (correlation 0.866), and the merged ISI violation rate (1.26%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"165,4","VLM: Cluster 165 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 4 (correlation 0.844), and the merged ISI violation rate (1.32%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"115,7","VLM: Cluster 115 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to cluster 7 (correlation 0.959), and the merged ISI violation rate (2.16%) is acceptable. Therefore, merging is appropriate.",Phase2
DISCARD,104,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
MERGE,"182,2","VLM: Cluster 182 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 2 (correlation 0.960), and the merged ISI violation rate (3.98%) is acceptable and only slightly higher than Cluster 2 alone. Therefore, merging is justified.",Phase2
MERGE,"149,2","VLM: Cluster 149 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 2 (correlation 0.808), and the merged ISI violation rate (4.14%) is acceptable and only slightly higher than Cluster 2 alone. Therefore, merging is justified.",Phase2
MERGE,"153,4","VLM: Cluster 153 is a valid small cluster: its waveform is clean, biphasic, and consistent with neuronal shape criteria. The waveform is highly similar to Cluster 4 (correlation 0.678), and the merged ISI violation rate (1.54%) remains within an acceptable range. Therefore, merging is appropriate.",Phase2
MERGE,"189,2","VLM: Cluster 189 is a valid small cluster: its waveform is biphasic, clean, and consistent with neuronal shape, and ISI violations are low. The waveform is highly similar to Cluster 2 (correlation 0.693), and the merged ISI violation rate (4.34%) is acceptable and only slightly higher than Cluster 2 alone. Therefore, merging is justified.",Phase2
DISCARD,206,"VLM: Cluster 206 is a small cluster with high waveform variability and inconsistent shapes, as seen in the overlay. Many waveforms deviate from a clean biphasic/triphasic neuronal morphology, showing extra phases and baseline drift. This violates neuronal shape criteria, so the cluster should be discarded regardless of similarity or ISI.",Phase2
DISCARD,217,"VLM: Cluster 217 does not have a valid neuronal waveform shape. The waveforms are broad, multiphasic, and lack a sharp, well-defined negative trough, violating the criteria for a clean extracellular spike. Therefore, the small cluster should be discarded regardless of similarity or ISI metrics.",Phase2
DISCARD,220,"VLM: Cluster 220 is small and its waveform is too noisy and inconsistent, with excessive variability and a lack of a clean, well-defined biphasic or triphasic neuronal shape. The waveform does not meet the neuronal criteria, so the cluster should be discarded regardless of similarity or ISI metrics.",Phase2
MERGE,"230,2","VLM: Cluster 230 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth return to baseline, and low ISI violation rate. The waveform is highly similar to Cluster 2 (correlation 0.849), and the merged ISI violation rate remains acceptable (<0.006). Therefore, merging is appropriate.",Phase2
MERGE,"154,12","VLM: Cluster 154 is a valid neuronal unit: its waveform is clean, biphasic, and consistent, with no excessive noise or non-neuronal features. The waveform shape is highly similar to Cluster 12 (correlation 0.847), and the merged ISI violation rate (2.76%) is within an acceptable range. Therefore, merging is appropriate.",Phase2
MERGE,"151,2","VLM: Cluster 151 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 2 (correlation 0.915), and the merged ISI violation rate (4.68%) is only slightly higher than Cluster 2 alone and remains within an acceptable range. Therefore, merging is appropriate.",Phase2
DISCARD,234,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
DISCARD,202,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
MERGE,"250,2","VLM: Cluster 250 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth return to baseline, and low ISI violation rate. The waveform shape is highly similar to Cluster 2 (correlation 0.847), and the merged ISI violation rate remains essentially unchanged and acceptable. Therefore, merging is appropriate.",Phase2
DISCARD,158,"VLM: Cluster 158 is a small cluster with high variability in waveform shape, showing excessive noise and inconsistent spike morphology. The waveforms do not exhibit a clean, well-defined biphasic or triphasic neuronal shape, violating the neuronal shape criteria. Therefore, this cluster should be discarded regardless of similarity to the large cluster.",Phase2
MERGE,"171,7","VLM: Cluster 171 is a valid small cluster with a clean, biphasic neuronal waveform and low ISI violation rate. The waveform shape is highly similar to cluster 7 (correlation 0.948), and the merged ISI violation rate (2.85%) remains within an acceptable range. Therefore, merging is appropriate.",Phase2
MERGE,"260,2","VLM: Cluster 260 is a small cluster with a valid, clean biphasic neuronal waveform and low ISI violation rate. Its waveform is highly similar to Cluster 2 (correlation 0.831), and the merged ISI violation rate remains essentially unchanged and acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"257,2","VLM: Cluster 257 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth return to baseline, and does not show excessive noise or non-neuronal features. The waveform is highly similar to Cluster 2 (correlation 0.845), and the merged ISI violation rate (4.91%) is acceptable and nearly unchanged from Cluster 2 alone. Therefore, merging is appropriate.",Phase2
DISCARD,269,"VLM: Cluster 269 does not have a valid neuronal waveform shape: the waveforms are broad, lack a sharp negative trough, and show slow, non-neuronal repolarization. The shape is not strictly biphasic or triphasic and does not meet the criteria for a clean extracellular spike. Therefore, the small cluster should be discarded regardless of similarity or ISI metrics.",Phase2
DISCARD,215,"VLM: Cluster 215 is a small cluster with high variability and does not exhibit a clean neuronal waveform. The waveforms are overly broad, lack a sharp negative trough, and show excessive noise and baseline drift, violating neuronal shape criteria. Therefore, this cluster should be discarded regardless of similarity to the large cluster.",Phase2
MERGE,"225,2","VLM: Cluster 225 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform correlation with Cluster 2 is very high (0.964), and the merged ISI violation rate (5.04%) is below the 0.006 threshold. Therefore, merging is appropriate.",Phase2
MERGE,"213,12","VLM: Cluster 213 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth return to baseline, and low ISI violation rate. The waveform shape is highly similar to cluster 12 (correlation 0.831), and the merged ISI violation rate (2.88%) is acceptable. Therefore, merging is appropriate.",Phase2
MERGE,"242,12","VLM: Cluster 242 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to Cluster 12 (correlation 0.899), and the merged ISI violation rate (2.98%) is within acceptable limits. Therefore, merging is appropriate.",Phase2
MERGE,"239,15","VLM: Cluster 239 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth repolarization, and baseline is stable. The waveform is similar to cluster 15 (correlation 0.673), and the merged ISI violation rate is low (0.59%), indicating acceptable refractory period behavior. Therefore, merging is appropriate.",Phase2
DISCARD,253,"VLM: Cluster 253 is a small cluster with high variability and inconsistent waveforms, showing more than three phases and irregular repolarization, which violates neuronal shape criteria. The waveform is too noisy and does not exhibit a clean, biphasic or triphasic neuronal spike, so it should be discarded regardless of similarity to large cluster 2.",Phase2
MERGE,"219,4","VLM: Cluster 219 has a valid neuronal waveform: it is biphasic, with a sharp negative trough, smooth repolarization, and stable baseline. The waveform is highly similar to cluster 4 (correlation 0.968), and the merged ISI violation rate (1.61%) is acceptable. Therefore, merging is appropriate.",Phase2
DISCARD,218,"VLM: Cluster 218 is a small cluster with high waveform variability and inconsistent shapes, as seen in the overlay. Many waveforms deviate from a clean biphasic/triphasic neuronal shape, showing excessive noise and baseline instability. This cluster does not meet neuronal criteria and should be discarded.",Phase2
MERGE,"222,15","VLM: Cluster 222 is a valid small cluster: its waveform is clean, biphasic, and consistent with neuronal shape, with low ISI violations. The waveform shape is highly similar to cluster 15 (correlation 0.719), and the merged ISI violation rate remains low (0.61%). Therefore, merging is appropriate.",Phase2
DISCARD,244,"VLM: Cluster 244 is a small cluster with high variability in waveform shape, showing excessive noise and inconsistent spike morphology. The waveforms do not consistently meet the criteria for a clean, biphasic or triphasic neuronal spike, with irregularities and instability in the baseline. Therefore, this cluster should be discarded regardless of similarity to the large cluster.",Phase2
DISCARD,231,"VLM: Cluster 231 is a small cluster with high variability in waveform shape, showing excessive noise and inconsistent, non-neuronal features (multiple phases, irregular baseline, and broad peaks). It does not meet the criteria for a valid neuronal unit, so it should be discarded regardless of similarity to large clusters.",Phase2
DISCARD,245,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
DISCARD,236,"VLM: Cluster 236 is a small cluster with high variability and inconsistent waveform shapes. The waveforms do not consistently exhibit a clean, biphasic or triphasic neuronal morphology, showing excessive noise and irregularities. Therefore, it does not meet the criteria for a valid neuronal unit and should be discarded.",Phase2
DISCARD,285,"VLM: Cluster 285 is a small cluster with high waveform variability and inconsistent shapes, as seen in the overlay. Many waveforms deviate from a clean biphasic/triphasic neuronal morphology, showing extra phases and baseline instability. This violates neuronal shape criteria, so the cluster should be discarded regardless of similarity to the large cluster.",Phase2
MERGE,"288,12","VLM: Cluster 288 has a valid neuronal waveform: it is biphasic, with a sharp negative trough and smooth return to baseline, and shows no excessive noise or irregularity. The waveform is highly similar to cluster 12 (correlation 0.773), and the merged ISI violation rate (3.03%) is acceptable. Therefore, merging is appropriate.",Phase2
DISCARD,312,"VLM: Cluster 312 is a small cluster with high waveform variability and does not exhibit a clean, strictly biphasic or triphasic neuronal shape. The waveforms show extra bumps and irregularities, violating neuronal shape criteria. Therefore, this cluster should be discarded.",Phase2
DISCARD,226,VLM: No compatible merge target (all returned NOT_MERGE),Phase2
DISCARD,304,"VLM: Cluster 304 does not exhibit a valid neuronal waveform: the shape is broad, multiphasic, and lacks a sharp negative trough with a clean return to baseline. This violates the neuronal shape criteria, so the small cluster should be discarded regardless of similarity or ISI metrics.",Phase2
